Date,Argentina,Australia,Brasil,Canada,China,France,Germany,India,Italy,Japan,Mexico,South Korea,Turkey,USA
2004-01-06,2.09206,1.07872,1.9614,1.2293,1.1797,1.1201,1.27815,1.78226,1.12183,1.24109,1.4271,1.23506,1.83579,1.20953
2004-01-07,2.09928,1.0742,1.9401,1.22687,1.1892,1.11003,1.26832,1.78627,1.10268,1.23464,1.43653,1.24052,1.87141,1.2124
2004-01-08,2.09025,1.07235,1.97313,1.22657,1.20638,1.11914,1.28131,1.83171,1.11422,1.2438,1.44784,1.23614,1.87355,1.21842
2004-01-09,2.15704,1.07355,1.98977,1.22156,1.18491,1.11355,1.27205,1.83502,1.11196,1.25842,1.43726,1.26782,1.92391,1.20759
2004-01-13,2.1769,1.0715,1.99168,1.22567,1.20829,1.11398,1.26573,1.83903,1.10922,1.24518,1.44338,1.27256,1.8789,1.2069
2004-01-14,2.16968,1.07658,1.94667,1.22911,1.19311,1.12531,1.28441,1.85737,1.11869,1.24671,1.44813,1.27435,1.81694,1.21691
2004-01-15,2.17148,1.07514,1.91032,1.23205,1.18867,1.1298,1.2887,1.81832,1.12274,1.224,1.44236,1.26841,1.82984,1.21856
2004-01-16,2.18051,1.06939,1.92637,1.24644,1.19911,1.14377,1.30229,1.78302,1.12731,1.24604,1.45163,1.27184,1.76699,1.22693
2004-01-29,2.06679,1.06149,1.8624,1.23578,1.2204,1.14081,1.29724,1.74001,1.1335,1.23712,1.49116,1.28012,1.66861,1.22077
2004-01-30,2.05957,1.06393,1.81789,1.24631,1.19184,1.13338,1.28549,1.7079,1.12418,1.2376,1.48872,1.27267,1.66639,1.21756
2004-02-06,1.90072,1.06399,1.8277,1.26345,1.25812,1.1291,1.28118,1.73509,1.11703,1.20057,1.54904,1.27526,1.63805,1.23008
2004-02-09,1.97292,1.06884,1.82712,1.27173,1.27636,1.14125,1.29827,1.77704,1.12873,1.19387,1.56034,1.29707,1.70324,1.22691
2004-02-10,1.81769,1.06858,1.84451,1.27996,1.26698,1.14272,1.30202,1.77893,1.12934,1.1896,1.54812,1.30012,1.68176,1.23308
2004-02-12,1.93321,1.08149,1.91872,1.27609,1.24661,1.14681,1.30546,1.78026,1.12842,1.20037,1.57261,1.31684,1.82344,1.24015
2004-02-13,1.96751,1.08399,1.87438,1.27163,1.24265,1.13677,1.28499,1.80266,1.11694,1.21167,1.57621,1.32318,1.8345,1.23337
2004-02-17,2.00181,1.0824,1.86572,1.28225,1.27654,1.15374,1.29729,1.80989,1.12748,1.22813,1.59471,1.32711,1.83543,1.2454
2004-02-18,2.0361,1.08867,1.83028,1.27504,1.28653,1.15536,1.29712,1.80726,1.12736,1.22534,1.59866,1.31556,1.88067,1.23984
2004-02-19,2.02708,1.08965,1.74301,1.2723,1.28647,1.17103,1.31175,1.75571,1.13417,1.23418,1.59032,1.32239,1.79641,1.23471
2004-02-20,2.06859,1.08737,1.77512,1.26393,1.29001,1.16292,1.29016,1.7544,1.12643,1.23038,1.56135,1.31615,1.7962,1.23154
2004-02-25,2.12635,1.08366,1.79775,1.26326,1.23429,1.15337,1.26545,1.68466,1.12756,1.22327,1.56734,1.30022,1.80618,1.23106
2004-02-26,2.15343,1.08825,1.78453,1.27796,1.23992,1.15706,1.2694,1.66936,1.13009,1.24123,1.57948,1.29721,1.8124,1.2324
2004-02-27,2.13538,1.09274,1.8099,1.28538,1.25503,1.16048,1.27268,1.69946,1.13347,1.26724,1.57762,1.32504,1.82376,1.23243
2004-03-03,2.17148,1.10181,1.87604,1.28643,1.2451,1.17078,1.28963,1.75184,1.14264,1.30282,1.58731,1.34363,1.85105,1.23899
2004-03-04,2.14801,1.10197,1.86298,1.28315,1.25039,1.17652,1.3093,1.74395,1.14727,1.30855,1.60989,1.36106,1.83595,1.24312
2004-03-05,2.09025,1.10799,1.90291,1.29364,1.24532,1.17159,1.30688,1.76328,1.14919,1.3241,1.60971,1.35798,1.85045,1.24526
2004-03-08,2.07581,1.11205,1.9129,1.28723,1.22662,1.1779,1.31316,1.77973,1.15285,1.32015,1.59405,1.35006,1.88229,1.23486
2004-03-09,2.19856,1.11364,1.88636,1.27979,1.22659,1.16409,1.29466,1.75436,1.14865,1.32349,1.59142,1.33728,1.88162,1.22774
2004-03-10,2.23827,1.1101,1.80283,1.25567,1.25728,1.17065,1.28108,1.72698,1.14889,1.31216,1.57555,1.31394,1.91158,1.20977
2004-03-11,2.23285,1.10997,1.72737,1.24375,1.26745,1.13586,1.23682,1.69417,1.12371,1.29652,1.53563,1.30481,1.87128,1.19135
2004-03-12,2.27256,1.1063,1.81165,1.25664,1.26977,1.14065,1.24012,1.70932,1.11798,1.28111,1.55323,1.27312,1.86964,1.2062
2004-03-15,2.22924,1.10929,1.76656,1.23359,1.30085,1.11325,1.20699,1.65542,1.09129,1.29892,1.54597,1.27831,1.88529,1.18889
2004-03-16,2.23827,1.11029,1.79809,1.24366,1.30783,1.11768,1.21066,1.65675,1.09408,1.29024,1.55954,1.27511,1.86551,1.19557
2004-03-17,2.26534,1.11803,1.82205,1.25806,1.3075,1.13886,1.23424,1.65993,1.1035,1.31257,1.57251,1.30848,1.86289,1.20962
2004-03-18,2.26534,1.11511,1.86106,1.25136,1.28665,1.11828,1.21227,1.62372,1.08978,1.31801,1.57134,1.30914,1.89346,1.20808
2004-03-19,2.30144,1.11703,1.852,1.25544,1.30958,1.12554,1.20964,1.63227,1.09022,1.31046,1.58518,1.32491,1.9333,1.19458
2004-03-22,2.27256,1.10626,1.80225,1.24004,1.31544,1.10247,1.18116,1.60887,1.0745,1.29899,1.5676,1.29545,1.94715,1.1791
2004-03-23,2.26895,1.10233,1.76414,1.23945,1.30495,1.10268,1.18103,1.61954,1.07461,1.29469,1.58742,1.29917,1.94894,1.17754
2004-03-24,2.23827,1.10126,1.74584,1.23161,1.30372,1.096,1.18016,1.61783,1.07481,1.30432,1.60444,1.2925,1.96459,1.17472
2004-03-25,2.24368,1.10548,1.74709,1.24521,1.30105,1.11218,1.20735,1.62357,1.08901,1.32336,1.63336,1.27999,1.97663,1.19395
2004-03-26,2.18592,1.11481,1.7921,1.24458,1.29923,1.11903,1.21065,1.65791,1.08987,1.35088,1.64712,1.29584,2.01173,1.19273
2004-03-29,2.13899,1.10912,1.79126,1.25125,1.28845,1.13205,1.22931,1.67063,1.10446,1.34486,1.65084,1.31192,2.01665,1.20824
2004-03-30,2.16245,1.1114,1.83386,1.26105,1.29191,1.12766,1.22703,1.65536,1.10211,1.34204,1.65293,1.3101,1.93397,1.21312
2004-03-31,2.16968,1.11052,1.8421,1.25574,1.3049,1.12926,1.22154,1.6764,1.10163,1.34454,1.66062,1.32066,1.94943,1.21227
2004-04-01,2.18592,1.12057,1.88411,1.26543,1.31728,1.1432,1.24312,1.72145,1.111,1.34087,1.67552,1.32404,1.96211,1.21868
2004-04-02,2.16245,1.1181,1.90923,1.28688,1.32515,1.16498,1.26933,1.73561,1.12863,1.35608,1.69158,1.32545,1.97783,1.22906
2004-04-06,2.14982,1.12372,1.91947,1.29184,1.33179,1.16691,1.27415,1.74591,1.13328,1.38635,1.69169,1.3592,1.95735,1.2359
2004-04-07,2.13357,1.12457,1.86714,1.28817,1.32957,1.16332,1.26729,1.74372,1.12927,1.37945,1.69679,1.36481,1.93488,1.22768
2004-04-13,2.17148,1.11787,1.88186,1.28173,1.28506,1.17582,1.28955,1.77053,1.15052,1.39187,1.68732,1.37636,1.84453,1.21575
2004-04-16,2.09928,1.11117,1.81106,1.27176,1.26911,1.16862,1.27769,1.75803,1.14687,1.35707,1.68583,1.34823,1.86048,1.22131
2004-04-19,2.04152,1.11631,1.79925,1.27284,1.25565,1.16608,1.27487,1.73935,1.14647,1.35014,1.68104,1.35306,1.9248,1.22261
2004-04-20,2.00181,1.12252,1.75358,1.25825,1.2508,1.17542,1.28629,1.74063,1.15386,1.37172,1.68367,1.37826,1.88544,1.20359
2004-04-22,1.97112,1.11722,1.7589,1.26951,1.24209,1.1792,1.28566,1.77642,1.15301,1.37492,1.68078,1.38592,1.87612,1.22704
2004-04-27,2.05415,1.1207,1.77346,1.2483,1.20768,1.17812,1.3094,1.71288,1.15915,1.38235,1.6747,1.37312,1.75887,1.22508
2004-04-28,2.04513,1.12011,1.70333,1.20441,1.20388,1.15959,1.28775,1.71313,1.1496,1.37769,1.61695,1.35266,1.76008,1.20818
2004-04-30,1.94585,1.10581,1.6312,1.20574,1.19549,1.14454,1.26224,1.69574,1.13891,1.34986,1.57073,1.29418,1.7401,1.19191
2004-05-10,1.66426,1.09036,1.46456,1.18899,1.16898,1.10687,1.1987,1.66597,1.0994,1.2492,1.49059,1.18594,1.62279,1.17019
2004-05-11,1.72563,1.09144,1.54218,1.20005,1.17486,1.1234,1.21936,1.59702,1.11278,1.25178,1.52335,1.18645,1.65125,1.17916
2004-05-12,1.69675,1.09865,1.52463,1.1975,1.20161,1.11029,1.19605,1.60675,1.10165,1.28006,1.53008,1.22556,1.65533,1.18113
2004-05-13,1.64982,1.09605,1.53095,1.19588,1.19697,1.12584,1.21148,1.61908,1.11296,1.24236,1.54483,1.18512,1.60717,1.18022
2004-05-14,1.62455,1.09238,1.54834,1.19756,1.17083,1.12242,1.20456,1.52025,1.10899,1.24518,1.54518,1.15262,1.5961,1.17943
2004-05-17,1.51625,1.08783,1.50765,1.18812,1.1538,1.10677,1.18913,1.35092,1.09463,1.20563,1.51665,1.0934,1.53731,1.16694
2004-05-18,1.52347,1.09641,1.54376,1.19385,1.1654,1.11179,1.20017,1.46242,1.09994,1.22928,1.53631,1.11291,1.55681,1.1749
2004-05-20,1.6065,1.09865,1.51747,1.19168,1.16062,1.12451,1.21603,1.47894,1.1141,1.2466,1.54904,1.15161,1.57707,1.17242
2004-05-21,1.66245,1.10405,1.52121,1.20084,1.16757,1.12359,1.21366,1.48778,1.11168,1.2705,1.55087,1.17946,1.60551,1.17712
2004-05-27,1.72744,1.12002,1.64176,1.22031,1.16671,1.14612,1.23947,1.51686,1.11534,1.28149,1.60317,1.20361,1.65719,1.20696
2004-05-28,1.7509,1.12194,1.63619,1.22082,1.16037,1.13761,1.23611,1.44994,1.11454,1.29796,1.5834,1.22469,1.67301,1.20632
2004-06-01,1.76173,1.12408,1.62612,1.23125,1.18355,1.12902,1.22391,1.44986,1.1097,1.29649,1.58576,1.22358,1.61884,1.20688
2004-06-02,1.76354,1.13052,1.64035,1.22487,1.17412,1.1358,1.23155,1.47642,1.11388,1.29025,1.57606,1.20651,1.62856,1.21096
2004-06-03,1.71841,1.12743,1.61398,1.21819,1.15648,1.13834,1.24066,1.44472,1.11296,1.26554,1.56433,1.15501,1.64564,1.20197
2004-06-04,1.6769,1.12756,1.64884,1.22105,1.1554,1.1522,1.25487,1.46602,1.12149,1.27713,1.58801,1.17103,1.70973,1.20828
2004-06-07,1.68592,1.13286,1.70108,1.23043,1.13671,1.15948,1.27257,1.48075,1.13082,1.31292,1.63712,1.2141,1.73986,1.22756
2004-06-08,1.68412,1.13273,1.68752,1.23031,1.11923,1.15986,1.27293,1.48809,1.13308,1.32233,1.63199,1.21389,1.69968,1.22946
2004-06-09,1.63177,1.12707,1.65266,1.21643,1.09994,1.15233,1.26622,1.48843,1.13104,1.31405,1.6135,1.19172,1.70079,1.21778
2004-06-14,1.54332,1.13097,1.6213,1.2128,1.07797,1.13607,1.25066,1.42314,1.12902,1.31886,1.5936,1.10811,1.64906,1.21128
2004-06-15,1.60108,1.12779,1.6678,1.22712,1.09673,1.14739,1.2629,1.44378,1.14172,1.30693,1.61376,1.12808,1.66361,1.21851
2004-06-16,1.64079,1.13377,1.70216,1.23264,1.10545,1.15707,1.26795,1.43597,1.14576,1.33608,1.60285,1.12844,1.65091,1.22018
2004-06-17,1.6426,1.14138,1.69176,1.24283,1.08303,1.15818,1.26232,1.45129,1.14844,1.3322,1.6066,1.14006,1.63183,1.21856
2004-06-18,1.71661,1.14707,1.6916,1.2385,1.06939,1.16529,1.26686,1.43033,1.15031,1.30628,1.61435,1.11252,1.63789,1.22175
2004-06-22,1.72383,1.1513,1.68045,1.2458,1.08691,1.15265,1.24424,1.42009,1.13668,1.32914,1.60106,1.11965,1.61749,1.2211
2004-06-23,1.73466,1.1552,1.73344,1.25421,1.07946,1.15882,1.24954,1.39255,1.14077,1.32906,1.60069,1.10832,1.62398,1.23148
2004-06-24,1.69495,1.14896,1.7228,1.24769,1.06973,1.16992,1.26916,1.41191,1.14679,1.34784,1.60774,1.14462,1.6306,1.22781
2004-06-25,1.68231,1.14756,1.72629,1.24286,1.04977,1.16575,1.27115,1.42625,1.14871,1.352,1.59925,1.16847,1.67565,1.22112
2004-06-28,1.66606,1.14535,1.69309,1.23863,1.03784,1.17485,1.28889,1.4506,1.15354,1.36389,1.60055,1.15635,1.70994,1.21995
2004-06-29,1.68592,1.14505,1.73053,1.24296,1.05545,1.17014,1.28901,1.45174,1.15035,1.36123,1.60061,1.168,1.71237,1.22302
2004-06-30,1.70758,1.14876,1.75948,1.24985,1.04831,1.16283,1.28363,1.43797,1.14567,1.361,1.62341,1.17861,1.73478,1.22802
2004-07-02,1.74729,1.14925,1.79434,1.24132,1.0798,1.1479,1.26654,1.46049,1.13878,1.34524,1.61694,1.13306,1.77811,1.21138
2004-07-06,1.7509,1.15621,1.76273,1.24094,1.08678,1.1403,1.24947,1.47789,1.13346,1.31698,1.59804,1.13763,1.76085,1.2015
2004-07-07,1.7509,1.1592,1.76131,1.24053,1.07771,1.14022,1.24494,1.4861,1.13177,1.3066,1.58555,1.14275,1.76655,1.20379
2004-07-08,1.77978,1.1604,1.73769,1.23154,1.07875,1.14333,1.24617,1.45247,1.13536,1.29941,1.57499,1.11539,1.74533,1.19386
2004-07-12,1.78159,1.15692,1.79135,1.2318,1.04681,1.13748,1.23311,1.48267,1.13108,1.32926,1.59319,1.11933,1.77347,1.1995
2004-07-13,1.71661,1.15712,1.80341,1.23625,1.04854,1.1389,1.23648,1.46901,1.13257,1.33228,1.58427,1.12635,1.7855,1.20035
2004-07-14,1.75451,1.14548,1.80308,1.23708,1.05176,1.13659,1.23488,1.45381,1.12766,1.30337,1.55413,1.10478,1.79923,1.1964
2004-07-15,1.73827,1.14655,1.83569,1.22816,1.06508,1.12469,1.21853,1.46577,1.11954,1.30939,1.55927,1.09904,1.83119,1.19126
2004-07-16,1.73646,1.14814,1.86747,1.22132,1.091,1.12464,1.21813,1.48466,1.11995,1.31247,1.5669,1.10901,1.84964,1.18555
2004-07-20,1.7852,1.13914,1.86032,1.23126,1.08486,1.1237,1.21549,1.48667,1.11739,1.29209,1.58288,1.10543,1.82299,1.19339
2004-07-21,1.77256,1.14587,1.81448,1.23648,1.08493,1.13307,1.22812,1.49743,1.12227,1.31223,1.57687,1.12991,1.81319,1.17747
2004-07-22,1.76715,1.13751,1.80782,1.22828,1.05451,1.11294,1.20391,1.51558,1.10815,1.29515,1.57692,1.11387,1.79861,1.18065
2004-07-23,1.75993,1.13325,1.79626,1.22611,1.05448,1.11121,1.20273,1.52129,1.10857,1.28393,1.56434,1.10619,1.82522,1.1692
2004-07-26,1.72022,1.13341,1.77354,1.21606,1.0397,1.10041,1.18856,1.53473,1.09947,1.28074,1.56651,1.10424,1.80022,1.16691
2004-07-27,1.69675,1.13471,1.8084,1.21311,1.03705,1.11053,1.20804,1.52205,1.10652,1.26605,1.59786,1.10769,1.81269,1.17849
2004-07-28,1.713,1.13777,1.84426,1.22216,1.04056,1.1139,1.20586,1.52038,1.10589,1.28589,1.59321,1.11656,1.83625,1.17913
2004-07-29,1.72383,1.13849,1.84925,1.23487,1.05443,1.13504,1.23198,1.53542,1.11886,1.27584,1.58844,1.09584,1.84521,1.18452
2004-07-30,1.74368,1.1498,1.85832,1.23705,1.0386,1.13607,1.23386,1.55037,1.1245,1.29982,1.59729,1.10294,1.87123,1.18591
2004-08-03,1.7491,1.15575,1.86131,1.23793,1.02374,1.13723,1.22807,1.55766,1.12369,1.27857,1.61138,1.08959,1.87572,1.18372
2004-08-04,1.77617,1.15302,1.84509,1.22314,1.05232,1.12376,1.2111,1.55,1.11378,1.26358,1.59088,1.09404,1.83914,1.18258
2004-08-05,1.75812,1.15071,1.77454,1.20923,1.04073,1.12856,1.21277,1.5751,1.10961,1.26942,1.58948,1.11495,1.8677,1.16328
2004-08-06,1.74007,1.14801,1.80141,1.1959,1.04179,1.09917,1.18069,1.55837,1.09132,1.25929,1.55778,1.10085,1.85257,1.14527
2004-08-09,1.74007,1.14105,1.7688,1.19688,1.04583,1.08941,1.16884,1.56923,1.08166,1.25196,1.54956,1.11312,1.85841,1.14662
2004-08-10,1.74729,1.13793,1.8084,1.20388,1.04952,1.10055,1.17844,1.57488,1.0882,1.2571,1.56484,1.12286,1.87236,1.16149
2004-08-11,1.72744,1.14167,1.79451,1.19465,1.03767,1.09117,1.16523,1.55182,1.07799,1.26811,1.55522,1.12952,1.82563,1.158
2004-08-12,1.72383,1.1341,1.79451,1.1894,1.02511,1.08845,1.15864,1.54121,1.07563,1.26566,1.54934,1.14998,1.81278,1.14448
2004-08-13,1.68592,1.13084,1.78045,1.1953,1.0253,1.08553,1.15512,1.53016,1.07348,1.23457,1.54586,1.16395,1.81766,1.14617
2004-08-17,1.69314,1.1326,1.83536,1.20401,1.01912,1.10057,1.17372,1.53017,1.08363,1.23098,1.57845,1.15647,1.87884,1.16437
2004-08-18,1.72022,1.13029,1.89509,1.20267,1.01764,1.10317,1.1803,1.51078,1.08505,1.23653,1.59163,1.15971,1.86034,1.17886
2004-08-19,1.70578,1.13361,1.90807,1.21304,1.00432,1.10409,1.17919,1.53638,1.08671,1.25136,1.59464,1.18272,1.85259,1.17462
2004-08-20,1.69134,1.13732,1.92978,1.21914,1.00529,1.10209,1.1759,1.51869,1.08379,1.24971,1.60156,1.18138,1.8621,1.18228
2004-08-23,1.69134,1.14587,1.90116,1.2162,0.99305,1.11819,1.19475,1.5094,1.0951,1.25795,1.60563,1.1814,1.86957,1.17941
2004-08-24,1.69675,1.14662,1.90266,1.21633,1.00745,1.11965,1.19439,1.51951,1.09585,1.26075,1.61408,1.18843,1.89853,1.17996
2004-08-25,1.70036,1.14372,1.9183,1.22437,1.00382,1.11992,1.20006,1.52586,1.09821,1.27736,1.61648,1.20588,1.88833,1.1894
2004-08-26,1.69675,1.14652,1.8787,1.21851,0.99981,1.1307,1.2138,1.53992,1.10298,1.27728,1.61024,1.21524,1.88971,1.18954
2004-08-27,1.71661,1.15722,1.87995,1.21895,0.98946,1.13674,1.21979,1.53439,1.10913,1.28649,1.61445,1.21537,1.91703,1.19242
2004-08-31,1.71841,1.1552,1.89709,1.22519,1.00553,1.11962,1.19889,1.5569,1.10271,1.27182,1.62065,1.20528,1.95209,1.18862
2004-09-01,1.73827,1.16265,1.87296,1.23003,0.9901,1.12552,1.20916,1.56253,1.11242,1.27705,1.63098,1.22596,1.98046,1.19042
2004-09-02,1.76173,1.16746,1.88752,1.22693,0.99494,1.1318,1.21417,1.55889,1.12072,1.27996,1.64565,1.23566,1.98178,1.20377
2004-09-03,1.78159,1.1632,1.86481,1.22042,0.99434,1.14194,1.2248,1.56481,1.13123,1.26501,1.63181,1.23095,2.00583,1.19873
2004-09-08,1.78159,1.167,1.87471,1.22194,0.98101,1.14556,1.23024,1.58871,1.12935,1.29448,1.66386,1.2237,2.07277,1.20157
2004-09-09,1.79783,1.16788,1.85408,1.22768,0.96226,1.13761,1.2198,1.58873,1.12368,1.28205,1.66629,1.23274,2.06598,1.20384
2004-09-10,1.81047,1.16928,1.82762,1.22396,0.96434,1.14558,1.23083,1.61026,1.12921,1.27199,1.68337,1.25443,2.02795,1.2098
2004-09-13,1.85018,1.17373,1.81439,1.24514,0.94429,1.16046,1.25214,1.61848,1.13842,1.29148,1.67687,1.27778,2.03337,1.21185
2004-09-14,1.87365,1.17812,1.85599,1.2421,0.97429,1.15505,1.25038,1.62787,1.13605,1.29636,1.68961,1.27705,2.09565,1.21455
2004-09-15,1.85199,1.17874,1.8589,1.23835,1.0154,1.15001,1.24848,1.62527,1.13488,1.28063,1.68327,1.27586,2.08708,1.20598
2004-09-17,1.90794,1.18085,1.91963,1.24755,1.05995,1.16072,1.26315,1.66757,1.14349,1.2719,1.70373,1.27208,2.01145,1.21479
2004-09-21,1.9657,1.1803,1.9223,1.26408,1.08532,1.16225,1.26408,1.68099,1.15015,1.27171,1.71318,1.28564,2.04618,1.2156
2004-09-22,1.96029,1.18385,1.8926,1.25577,1.06404,1.15009,1.24867,1.68427,1.14622,1.26466,1.70163,1.25257,2.075,1.19865
2004-09-24,1.98375,1.17835,1.91115,1.25611,1.07558,1.1443,1.23851,1.65755,1.14594,1.2504,1.71414,1.24807,2.15379,1.19494
2004-09-30,2.06318,1.19171,1.93386,1.2678,1.04647,1.13405,1.233,1.6743,1.14022,1.24219,1.73008,1.25255,2.11962,1.19975
2004-10-08,2.03791,1.1988,1.9906,1.28924,1.06612,1.16435,1.27185,1.73225,1.17114,1.30253,1.72433,1.32198,2.21596,1.20789
2004-10-14,2.15343,1.20599,1.91007,1.2791,0.9987,1.14163,1.24807,1.71313,1.16288,1.26637,1.71723,1.26986,2.1549,1.1876
2004-10-15,2.21841,1.20976,1.94409,1.28543,0.99688,1.14344,1.24226,1.70522,1.1618,1.26048,1.73545,1.26283,2.17017,1.19288
2004-10-18,2.24549,1.20631,1.94767,1.28543,1.00053,1.14003,1.24006,1.70315,1.15951,1.25849,1.74561,1.27232,2.15638,1.19915
2004-10-19,2.19314,1.20797,1.90458,1.27543,1.0022,1.15273,1.25556,1.72063,1.16718,1.26988,1.74056,1.28357,2.1773,1.18753
2004-10-20,2.19314,1.20313,1.90291,1.28532,0.99693,1.14186,1.23918,1.70111,1.16064,1.24891,1.74894,1.24283,2.14542,1.188
2004-10-21,2.22924,1.20501,1.91839,1.29389,0.98192,1.14867,1.24604,1.69153,1.16581,1.23824,1.76316,1.23086,2.14356,1.19104
2004-10-25,2.18412,1.19711,1.88045,1.27963,0.98237,1.12422,1.22081,1.67367,1.15536,1.22332,1.76491,1.21213,2.1152,1.17846
2004-10-26,2.21119,1.20469,1.90092,1.28972,0.99258,1.12747,1.2233,1.69454,1.15726,1.22484,1.79074,1.22047,2.13786,1.19599
2004-10-27,2.3213,1.21649,1.9277,1.28574,1.00608,1.14582,1.24445,1.69807,1.17023,1.22708,1.81855,1.21479,2.17873,1.2114
2004-10-28,2.31227,1.22784,1.90757,1.28428,1.00529,1.15935,1.25413,1.71389,1.17751,1.24558,1.80667,1.25023,2.21099,1.21359
2004-11-01,2.37365,1.23275,1.93619,1.29557,0.97798,1.16316,1.27093,1.71043,1.18619,1.23199,1.83508,1.25341,2.20694,1.2169
2004-11-04,2.35199,1.24813,1.98669,1.2968,0.9776,1.172,1.28003,1.74905,1.19483,1.25627,1.87329,1.27672,2.22128,1.25044
2004-11-05,2.3917,1.24976,1.95857,1.29711,0.97786,1.17778,1.28706,1.76658,1.19994,1.26952,1.86215,1.29094,2.24147,1.25528
2004-11-08,2.34116,1.24286,1.93111,1.29082,0.97719,1.17653,1.28877,1.77831,1.20407,1.26058,1.8568,1.26908,2.18358,1.2539
2004-11-09,2.3213,1.24715,1.93145,1.29367,0.97958,1.17434,1.28762,1.77805,1.20217,1.2584,1.86105,1.26614,2.17666,1.25303
2004-11-10,2.34116,1.2507,1.95133,1.29316,1.01477,1.179,1.29516,1.79129,1.20276,1.26186,1.86218,1.29073,2.18377,1.25177
2004-11-11,2.31769,1.25619,1.95682,1.29967,1.00928,1.19423,1.30836,1.78546,1.21409,1.24487,1.89027,1.29181,2.14215,1.26315
2004-11-12,2.27076,1.25593,1.99958,1.30116,1.01314,1.19464,1.31233,1.78837,1.21587,1.26473,1.88796,1.31492,2.13421,1.27466
2004-11-17,2.27798,1.26032,2.01082,1.3145,1.01608,1.19745,1.32502,1.80413,1.21899,1.2775,1.89792,1.32804,2.17879,1.27226
2004-11-18,2.28159,1.26146,2.00857,1.31214,1.02484,1.19317,1.32352,1.8068,1.22045,1.27189,1.90085,1.31367,2.23346,1.27399
2004-11-19,2.26534,1.25925,1.9995,1.31037,1.03393,1.18332,1.30965,1.78768,1.21472,1.27194,1.86931,1.30046,2.23772,1.25977
2004-11-22,2.15343,1.24559,2.03369,1.31507,1.03622,1.17568,1.30619,1.7883,1.20831,1.24515,1.87572,1.2749,2.21403,1.2672
2004-11-24,2.13357,1.26244,2.02729,1.31281,1.01832,1.17146,1.30661,1.80994,1.20941,1.24778,1.88007,1.30875,2.2705,1.27206
2004-11-29,2.1083,1.27684,2.0678,1.32456,1.00206,1.17766,1.31348,1.84647,1.21104,1.2599,1.92571,1.29802,2.20127,1.26863
2004-11-30,2.18953,1.27831,2.09052,1.32071,1.00456,1.16929,1.30683,1.86941,1.20882,1.25087,1.91089,1.317,2.17105,1.26352
2004-12-01,2.20397,1.2679,2.09942,1.32574,1.00019,1.18268,1.32585,1.86748,1.22004,1.23767,1.93163,1.31511,2.17826,1.28241
2004-12-02,2.15523,1.28175,2.09651,1.32194,0.99881,1.18727,1.33547,1.89764,1.22212,1.25934,1.91303,1.32606,2.23515,1.28129
2004-12-03,2.20036,1.28097,2.1188,1.32446,1.00189,1.17856,1.33308,1.89594,1.22074,1.27103,1.91198,1.32374,2.22144,1.28219
2004-12-06,2.20939,1.28455,2.13253,1.32519,1.00372,1.17354,1.32834,1.89586,1.22345,1.26036,1.92474,1.30604,2.22544,1.2812
2004-12-07,2.17509,1.27707,2.07895,1.31499,0.99181,1.17979,1.33427,1.894,1.22937,1.24793,1.91338,1.29152,2.22796,1.26702
2004-12-09,2.20036,1.26387,2.04043,1.3183,1.00309,1.16733,1.31456,1.8904,1.22566,1.2368,1.91441,1.29188,2.18975,1.28012
2004-12-10,2.22744,1.26764,2.07429,1.31123,0.98729,1.17386,1.32221,1.86919,1.23251,1.23452,1.93589,1.26719,2.21522,1.27878
2004-12-13,2.22563,1.2705,2.09859,1.32111,0.98128,1.18555,1.33637,1.87974,1.23668,1.23825,1.94051,1.26622,2.28195,1.29028
2004-12-14,2.23466,1.27756,2.12671,1.32895,0.97967,1.18818,1.34019,1.89677,1.23951,1.25274,1.96273,1.27402,2.261,1.29534
2004-12-15,2.26354,1.2825,2.12779,1.33184,0.98379,1.18463,1.33461,1.91979,1.23811,1.25744,1.97267,1.30318,2.24863,1.29785
2004-12-16,2.2509,1.29255,2.149,1.33336,0.97778,1.18702,1.34095,1.92521,1.2398,1.25375,1.97451,1.31046,2.31095,1.29515
2004-12-17,2.26715,1.29674,2.13469,1.33424,0.96689,1.16654,1.32466,1.90306,1.23496,1.27142,1.97677,1.31261,2.35202,1.28545
2004-12-20,2.3574,1.2985,2.12454,1.33424,0.95563,1.1725,1.33393,1.92,1.24275,1.2743,1.97587,1.32638,2.35017,1.28594
2004-12-21,2.3917,1.30507,2.15391,1.35105,0.95541,1.17437,1.33483,1.93449,1.24541,1.27688,1.9976,1.32414,2.32151,1.29756
2004-12-22,2.38628,1.31115,2.14002,1.35305,0.97969,1.18562,1.34335,1.9232,1.25406,1.28647,2.00715,1.32498,2.36792,1.302
2004-12-29,2.50903,1.31433,2.17646,1.34982,0.95477,1.19216,1.3454,1.96946,1.25994,1.30622,2.05758,1.32632,2.41102,1.30618
2004-12-30,2.5,1.3185,2.17937,1.35498,0.95432,1.19241,1.34803,1.95585,1.26095,1.31853,2.04765,1.34379,2.41102,1.30628
2005-01-04,2.41516,1.3197,2.06722,1.33722,0.93114,1.20342,1.35894,1.99437,1.2692,1.32185,2.0174,1.33026,2.41781,1.27883
2005-01-05,2.3574,1.31346,2.05424,1.3194,0.93801,1.19285,1.34872,1.93675,1.26473,1.31265,1.98806,1.3277,2.35804,1.2742
